Date,FTSE,NASDAQ
2010-01-22,5303.0,2205.2900390625
2010-01-29,5188.5,2147.35009765625
2010-02-05,5060.89990234375,2141.1201171875
2010-02-12,5142.5,2183.530029296875
2010-02-19,5358.2001953125,2243.8701171875
2010-02-26,5354.5,2238.260009765625
2010-03-05,5599.7998046875,2326.35009765625
2010-03-12,5625.7001953125,2367.659912109375
2010-03-19,5650.10009765625,2374.409912109375
2010-03-26,5703.0,2395.1298828125
2010-04-02,5744.89990234375,2402.580078125
2010-04-09,5771.0,2454.050048828125
2010-04-16,5744.0,2481.260009765625
2010-04-23,5723.7001953125,2530.14990234375
2010-04-30,5553.2998046875,2461.18994140625
2010-05-07,5123.0,2265.639892578125
2010-05-14,5262.89990234375,2346.85009765625
2010-05-21,5062.89990234375,2229.0400390625
2010-05-28,5188.39990234375,2257.0400390625
2010-06-04,5126.0,2219.169921875
2010-06-11,5163.7001953125,2243.60009765625
2010-06-18,5250.7998046875,2309.800048828125
2010-06-25,5046.5,2223.47998046875
2010-07-02,4838.10009765625,2091.7900390625
2010-07-09,5132.89990234375,2196.449951171875
2010-07-16,5158.89990234375,2179.050048828125
2010-07-23,5312.60009765625,2269.469970703125
2010-07-30,5258.0,2254.699951171875
2010-08-06,5332.39990234375,2288.469970703125
2010-08-13,5275.39990234375,2173.47998046875
2010-08-20,5195.2998046875,2179.760009765625
2010-08-27,5201.60009765625,2153.6298828125
2010-09-03,5428.2001953125,2233.75
2010-09-10,5501.60009765625,2242.47998046875
2010-09-17,5508.5,2315.610107421875
2010-09-24,5598.5,2381.219970703125
2010-10-01,5592.89990234375,2370.75
2010-10-08,5657.60009765625,2401.909912109375
2010-10-15,5703.39990234375,2468.77001953125
2010-10-22,5741.39990234375,2479.389892578125
2010-10-29,5675.2001953125,2507.409912109375
2010-11-05,5875.39990234375,2578.97998046875
2010-11-12,5796.89990234375,2518.2099609375
2010-11-19,5732.7998046875,2518.1201171875
2010-11-26,5668.7001953125,2534.56005859375
2010-12-03,5745.2998046875,2591.4599609375
2010-12-10,5813.0,2637.5400390625
2010-12-17,5871.7998046875,2642.969970703125
2010-12-24,6008.89990234375,2665.60009765625
2010-12-31,5899.89990234375,2652.8701171875
2011-01-07,5984.2998046875,2703.169921875
