Date,FTSE,NASDAQ
2016-02-24,5867.2001953125,4542.60986328125
2016-02-25,6012.7998046875,4582.2001953125
2016-02-26,6096.0,4590.47021484375
2016-02-29,6097.10009765625,4557.9501953125
2016-03-01,6152.89990234375,4689.60009765625
2016-03-02,6147.10009765625,4703.419921875
2016-03-03,6130.5,4707.419921875
2016-03-04,6199.39990234375,4717.02001953125
2016-03-07,6182.39990234375,4708.25
2016-03-08,6125.39990234375,4648.81982421875
2016-03-09,6146.2998046875,4674.3798828125
2016-03-10,6036.7001953125,4662.16015625
2016-03-11,6139.7998046875,4748.47021484375
2016-03-14,6174.60009765625,4750.27978515625
2016-03-15,6140.0,4728.669921875
2016-03-16,6175.5,4763.97021484375
2016-03-17,6201.10009765625,4774.990234375
2016-03-18,6189.60009765625,4795.64990234375
2016-03-21,6184.60009765625,4808.8701171875
2016-03-22,6192.7001953125,4821.66015625
2016-03-23,6199.10009765625,4768.85986328125
2016-03-24,6106.5,4773.5
